employment_rate_overall,employment_rate_ft_perm,basic_monthly_mean,basic_monthly_median,gross_monthly_mean,gross_monthly_median,gross_mthly_25_percentile,gross_mthly_75_percentile,Key
94.7,89.5,3570.0,3600.0,3576.0,3600.0,3300.0,4000.0,4446
96.8,96.8,4031.0,4000.0,4088.0,4016.0,3830.0,4200.0,4447
84.6,76.9,3193.0,3100.0,3451.0,3300.0,3000.0,3600.0,4448
90.5,65.7,4242.0,3800.0,4370.0,3890.0,3475.0,5000.0,4449
94.5,81.8,3382.0,3300.0,3438.0,3343.0,3050.0,3500.0,4450
97.1,94.3,3374.0,3250.0,3439.0,3250.0,3000.0,3600.0,4451
93.5,82.3,3343.0,3200.0,3484.0,3253.0,3100.0,3600.0,4452
100.0,100.0,3368.0,3300.0,3479.0,3400.0,3300.0,3800.0,4453
92.3,84.6,3245.0,3100.0,3545.0,3510.0,3100.0,3850.0,4454
90.4,69.2,2837.0,2800.0,2895.0,2900.0,2625.0,3200.0,4455
96.3,91.5,3188.0,3050.0,3216.0,3075.0,3000.0,3250.0,4456
100.0,100.0,4111.0,4000.0,4116.0,4045.0,4000.0,4400.0,4457
95.7,95.7,3838.0,4000.0,3914.0,4000.0,3600.0,4300.0,4458
98.3,96.6,3618.0,3456.0,3688.0,3550.0,3400.0,3800.0,4459
92.1,81.6,2898.0,2800.0,2991.0,2825.0,2600.0,3175.0,4460
95.3,90.7,3260.0,3350.0,3536.0,3500.0,3350.0,3800.0,4461
95.8,87.5,3476.0,3300.0,3571.0,3350.0,3300.0,3800.0,4462
96.6,96.6,3409.0,3450.0,3431.0,3460.0,3300.0,3610.0,4463
100.0,100.0,3258.0,3300.0,3276.0,3300.0,3000.0,3600.0,4464
,,,,,,,,4465
83.7,75.5,3048.0,3000.0,3298.0,3200.0,3000.0,3550.0,4466
83.3,69.4,3506.0,3500.0,3609.0,3500.0,3300.0,4000.0,4467
86.5,64.9,2643.0,2530.0,2929.0,2663.0,2415.0,3300.0,4468
84.9,54.7,2818.0,2850.0,3055.0,2950.0,2550.0,3000.0,4469
92.3,76.9,2710.0,2700.0,2796.0,2775.0,2500.0,3000.0,4470
78.0,70.7,3440.0,3200.0,3454.0,3200.0,3000.0,3500.0,4471
82.4,61.8,3412.0,3300.0,3451.0,3380.0,3025.0,3875.0,4472
94.3,90.6,3587.0,3400.0,3718.0,3500.0,3100.0,4000.0,4473
93.7,87.3,3633.0,3500.0,3812.0,3600.0,3275.0,4298.0,4474
94.7,89.3,3926.0,3929.0,3996.0,4000.0,3500.0,4225.0,4475
91.9,74.2,3645.0,3500.0,3726.0,3729.0,3260.0,4100.0,4476
100.0,98.2,2897.0,2925.0,2911.0,2925.0,2800.0,3100.0,4477
96.4,92.3,3576.0,3000.0,3607.0,3000.0,3000.0,3650.0,4478
96.3,95.1,4396.0,3450.0,4439.0,3550.0,3013.0,4773.0,4479
91.6,86.5,4017.0,3600.0,4133.0,3700.0,3250.0,4500.0,4480
97.4,95.6,4433.0,4000.0,4544.0,4000.0,3500.0,4800.0,4481
91.1,85.6,4017.0,3500.0,4140.0,3700.0,3200.0,4600.0,4482
93.4,89.5,4599.0,4000.0,4721.0,4000.0,3500.0,5200.0,4483
93.6,89.5,4058.0,4000.0,4160.0,4000.0,3600.0,4600.0,4484
100.0,97.2,4584.0,4650.0,4659.0,4685.0,4200.0,5000.0,4485
85.6,74.4,3336.0,3200.0,3409.0,3210.0,3000.0,3710.0,4486
84.2,78.9,3818.0,3550.0,3880.0,3600.0,3200.0,4100.0,4487
92.7,90.8,4704.0,4500.0,4856.0,4500.0,4050.0,5600.0,4488
94.4,92.6,4986.0,4750.0,5256.0,5513.0,4500.0,6000.0,4489
88.0,84.0,3364.0,3400.0,3393.0,3400.0,3200.0,3500.0,4490
94.0,84.0,2925.0,3000.0,3023.0,3000.0,2650.0,3245.0,4491
94.7,86.3,3773.0,3700.0,3826.0,3700.0,3500.0,4000.0,4492
97.3,93.3,4448.0,4300.0,4544.0,4400.0,4000.0,5000.0,4493
90.0,90.0,3798.0,3800.0,3893.0,3800.0,3600.0,4000.0,4494
95.1,88.5,3848.0,3900.0,3945.0,4000.0,3600.0,4215.0,4495
97.5,94.0,3220.0,3000.0,3254.0,3000.0,3000.0,3200.0,4496
97.9,95.2,4284.0,4000.0,4359.0,4000.0,3200.0,4600.0,4497
93.8,83.1,3707.0,3500.0,3797.0,3600.0,3200.0,4000.0,4498
94.4,83.3,4479.0,4833.0,4562.0,4833.0,3600.0,5000.0,4499
87.5,80.7,3816.0,3700.0,3939.0,3800.0,3500.0,4600.0,4500
,,,,,,,,4501
81.3,64.1,3445.0,3400.0,3548.0,3500.0,3200.0,3700.0,4502
,,,,,,,,4503
88.6,78.1,3681.0,3600.0,3921.0,3800.0,3500.0,4300.0,4504
,,,,,,,,4505
94.9,90.6,3525.0,3400.0,3582.0,3500.0,3300.0,3900.0,4506
,,,,,,,,4507
94.6,94.6,3994.0,4000.0,4074.0,4000.0,3600.0,4500.0,4508
97.4,95.9,4270.0,4050.0,4309.0,4200.0,3800.0,4900.0,4509
92.6,87.1,3769.0,3700.0,3884.0,3700.0,3500.0,4000.0,4510
83.9,77.4,3574.0,3500.0,3596.0,3510.0,3400.0,3800.0,4511
,,,,,,,,4512
90.7,85.3,3934.0,3970.0,4006.0,4000.0,3600.0,4350.0,4513
98.3,93.2,3512.0,3400.0,3669.0,3500.0,3300.0,3700.0,4514
82.0,76.0,3601.0,3500.0,3817.0,3600.0,3300.0,4175.0,4515
,,,,,,,,4516
84.5,82.1,3608.0,3500.0,3728.0,3600.0,3380.0,4005.0,4517
,,,,,,,,4518
83.6,50.9,3031.0,3000.0,3068.0,3000.0,2800.0,3500.0,4519
90.1,79.0,3158.0,3150.0,3260.0,3210.0,2980.0,3500.0,4520
90.4,69.4,3220.0,3200.0,3264.0,3200.0,2800.0,3500.0,4521
88.2,79.8,3385.0,3300.0,3453.0,3400.0,3050.0,3600.0,4522
83.8,64.9,2987.0,3000.0,2997.0,3000.0,2565.0,3500.0,4523
73.0,56.8,3449.0,3500.0,3498.0,3500.0,3200.0,3800.0,4524
81.7,65.0,3265.0,3160.0,3365.0,3200.0,3000.0,3740.0,4525
82.6,69.6,3288.0,3300.0,3369.0,3500.0,3300.0,3584.0,4526
89.2,73.1,3463.0,3350.0,3506.0,3400.0,3100.0,3800.0,4527
90.2,87.8,3756.0,3691.0,3868.0,3850.0,3500.0,4345.0,4528
86.9,70.5,3305.0,3200.0,3441.0,3300.0,3040.0,3600.0,4529
81.6,66.3,3315.0,3300.0,3450.0,3300.0,3100.0,3600.0,4530
95.2,85.7,2964.0,3000.0,2979.0,3000.0,2780.0,3200.0,4531
80.9,66.2,3246.0,3200.0,3338.0,3400.0,3000.0,3600.0,4532
87.5,79.2,3401.0,3500.0,3416.0,3500.0,3200.0,3500.0,4533
91.2,79.6,3741.0,3549.0,3848.0,3599.0,3215.0,4070.0,4534
93.5,84.8,3838.0,3570.0,3996.0,3700.0,3400.0,4167.0,4535
90.0,78.6,3782.0,3500.0,3849.0,3500.0,3300.0,4200.0,4536
87.0,55.6,3289.0,3200.0,3438.0,3350.0,3000.0,3660.0,4537
100.0,100.0,3629.0,3800.0,3710.0,3800.0,3600.0,3806.0,4538
100.0,100.0,3719.0,3800.0,3758.0,3800.0,3660.0,3840.0,4539
100.0,100.0,4932.0,4700.0,5661.0,5700.0,5200.0,6092.0,4540
84.9,64.5,3225.0,3000.0,3456.0,3200.0,2800.0,3700.0,4541
92.7,68.2,3421.0,3500.0,3537.0,3500.0,3250.0,3800.0,4542
88.0,75.9,3590.0,3500.0,3674.0,3500.0,3212.0,3850.0,4543
100.0,97.3,4057.0,4200.0,4068.0,4200.0,4000.0,4500.0,4544
80.4,68.6,3480.0,3500.0,3535.0,3500.0,3200.0,3800.0,4545
92.4,86.7,3802.0,3700.0,3959.0,3950.0,3500.0,4300.0,4546
95.0,93.0,3685.0,3500.0,3746.0,3600.0,3400.0,4025.0,4547
89.6,85.2,3957.0,3800.0,4101.0,4000.0,3600.0,4600.0,4548
84.6,84.6,4115.0,3500.0,4285.0,3750.0,3400.0,5200.0,4549
89.5,80.7,3473.0,3400.0,3569.0,3400.0,3200.0,3900.0,4550
97.6,96.5,4303.0,3850.0,4451.0,4000.0,3500.0,4600.0,4551
78.6,76.2,3796.0,3700.0,4086.0,4000.0,3700.0,4600.0,4552
88.6,86.7,3745.0,3500.0,3847.0,3700.0,3400.0,4300.0,4553
95.7,93.0,5068.0,5000.0,5160.0,5400.0,4500.0,5800.0,4554
84.0,59.3,3181.0,3000.0,3320.0,3100.0,2900.0,3600.0,4555
88.5,72.3,3510.0,3355.0,3605.0,3500.0,3100.0,3800.0,4556
,,,,,,,,4557
100.0,95.5,3648.0,3600.0,3840.0,3750.0,3500.0,4000.0,4558
100.0,82.6,4799.0,4000.0,4925.0,4000.0,3400.0,5500.0,4559
95.5,91.0,4451.0,4000.0,4593.0,4150.0,3500.0,5000.0,4560
93.8,93.8,3897.0,3000.0,4005.0,3000.0,3000.0,3800.0,4561
97.8,97.8,4008.0,3500.0,4093.0,3600.0,3000.0,4500.0,4562
92.8,90.6,5477.0,5000.0,5571.0,5000.0,4205.0,5585.0,4563
,,,,,,,,4564
,,,,,,,,4565
95.9,95.9,4210.0,4000.0,4330.0,4228.0,4000.0,4685.0,4566
100.0,100.0,4811.0,5000.0,4881.0,5000.0,4050.0,5200.0,4567
100.0,96.0,4156.0,4010.0,4199.0,4100.0,3800.0,4500.0,4568
86.2,48.3,3142.0,3200.0,3245.0,3300.0,3000.0,3500.0,4569
88.3,80.6,3189.0,3100.0,3243.0,3155.0,3000.0,3480.0,4570
95.3,89.6,3431.0,3400.0,3494.0,3400.0,3100.0,3650.0,4571
99.5,99.5,4607.0,4600.0,5218.0,5237.0,4950.0,5657.0,4572
93.5,89.1,3123.0,3250.0,3314.0,3358.0,3200.0,3450.0,4573
98.8,97.5,3389.0,3450.0,3612.0,3650.0,3515.0,3750.0,4574
82.6,39.1,3531.0,3500.0,3575.0,3500.0,2875.0,3900.0,4575
96.0,77.0,4066.0,3600.0,4197.0,3684.0,3400.0,4567.0,4576
94.7,89.5,6962.0,5000.0,7139.0,5000.0,4150.0,9967.0,4577
92.9,91.7,4653.0,4000.0,4732.0,4000.0,3750.0,4900.0,4578
88.4,67.4,3329.0,3300.0,3332.0,3325.0,3000.0,3600.0,4579
83.3,79.2,3122.0,3120.0,3167.0,3220.0,3000.0,3500.0,4580
81.3,50.0,3036.0,3150.0,3051.0,3150.0,2750.0,3275.0,4581
91.3,87.0,3760.0,3800.0,3791.0,3800.0,3550.0,4000.0,4582
100.0,94.9,4447.0,4400.0,4474.0,4400.0,4000.0,5200.0,4583
93.7,89.2,3181.0,3100.0,3239.0,3100.0,3000.0,3250.0,4584
97.5,95.0,4171.0,4000.0,4319.0,4100.0,3900.0,5000.0,4585
100.0,97.4,4090.0,4034.0,4188.0,4190.0,3600.0,4550.0,4586
92.2,90.6,3237.0,3162.0,3748.0,3660.0,3500.0,4044.0,4587
92.5,92.5,3433.0,3360.0,3484.0,3500.0,3200.0,3700.0,4588
93.8,90.6,3856.0,3800.0,3976.0,3842.0,3700.0,4210.0,4589
100.0,97.0,3777.0,3750.0,3811.0,3750.0,3500.0,4000.0,4590
89.1,74.6,2972.0,2800.0,3102.0,3000.0,2800.0,3270.0,4591
95.2,90.5,3931.0,3921.0,4024.0,3975.0,3500.0,4470.0,4592
93.0,88.4,2962.0,2975.0,2978.0,2975.0,2750.0,3250.0,4593
82.2,73.3,3217.0,3200.0,3463.0,3500.0,3200.0,3600.0,4594
91.3,82.6,3489.0,3400.0,3542.0,3500.0,3250.0,3600.0,4595
100.0,100.0,3318.0,3300.0,3393.0,3300.0,3200.0,3521.0,4596
80.0,66.7,3227.0,3100.0,3269.0,3100.0,3050.0,3500.0,4597
,,,,,,,,4598
,,,,,,,,4599
,,,,,,,,4600
100.0,100.0,3429.0,3400.0,3466.0,3425.0,3308.0,3650.0,4601
98.3,98.3,3479.0,3400.0,3498.0,3400.0,3400.0,3620.0,4602
,,,,,,,,4603
100.0,95.8,3522.0,3500.0,3772.0,3800.0,3450.0,4085.0,4604
81.8,77.3,3213.0,3100.0,3471.0,3300.0,3110.0,3600.0,4605
,,,,,,,,4606
81.0,61.9,2532.0,2350.0,2852.0,2625.0,2200.0,3350.0,4607
78.7,55.3,2724.0,2800.0,2832.0,2800.0,2450.0,3000.0,4608
87.1,80.6,2692.0,2700.0,2760.0,2700.0,2400.0,3000.0,4609
77.1,64.6,3500.0,3500.0,3597.0,3500.0,3200.0,4000.0,4610
82.4,67.6,3863.0,3550.0,3993.0,3700.0,3400.0,4600.0,4611
97.0,93.9,3569.0,3500.0,3722.0,3500.0,3300.0,3800.0,4612
93.2,83.1,3764.0,3600.0,3793.0,3600.0,3300.0,4000.0,4613
92.3,89.2,4294.0,4000.0,4366.0,4200.0,3700.0,5100.0,4614
80.2,70.4,3647.0,3526.0,3823.0,3695.0,3400.0,4050.0,4615
96.4,93.7,3753.0,3000.0,3802.0,3050.0,3000.0,4000.0,4616
97.9,97.9,4364.0,3500.0,4431.0,3600.0,3000.0,5000.0,4617
91.0,84.8,4056.0,3600.0,4181.0,3750.0,3300.0,4600.0,4618
93.0,90.4,4504.0,4000.0,4614.0,4167.0,3600.0,5120.0,4619
87.1,81.3,4042.0,3800.0,4159.0,3900.0,3500.0,4500.0,4620
94.2,89.9,4401.0,4000.0,4520.0,4038.0,3600.0,4600.0,4621
95.1,90.2,4413.0,4166.0,4549.0,4300.0,4000.0,5000.0,4622
98.0,96.0,5029.0,5000.0,5212.0,5000.0,4300.0,5550.0,4623
92.2,82.8,3523.0,3400.0,3629.0,3500.0,3065.0,4000.0,4624
92.7,90.2,3599.0,3500.0,3742.0,3500.0,3100.0,4070.0,4625
99.1,98.2,4942.0,4600.0,5064.0,4900.0,4200.0,5800.0,4626
98.6,97.1,5136.0,5000.0,5324.0,5550.0,4500.0,6000.0,4627
87.1,74.2,2942.0,3000.0,2975.0,3000.0,2800.0,3300.0,4628
91.1,83.3,2880.0,3000.0,2900.0,3000.0,2750.0,3000.0,4629
88.6,88.6,3708.0,3400.0,3722.0,3450.0,3085.0,3750.0,4630
88.3,70.0,2993.0,3000.0,3169.0,3000.0,2800.0,3400.0,4631
84.2,80.2,3991.0,3900.0,4042.0,4000.0,3660.0,4500.0,4632
88.8,85.7,4599.0,4400.0,4636.0,4400.0,3800.0,5000.0,4633
89.9,87.3,3944.0,3800.0,4082.0,4000.0,3500.0,4400.0,4634
100.0,91.8,3923.0,3897.0,3985.0,3900.0,3600.0,4100.0,4635
96.0,88.7,3213.0,3000.0,3228.0,3000.0,3000.0,3100.0,4636
97.6,91.3,4615.0,4327.0,4704.0,4405.0,3500.0,5000.0,4637
95.2,66.8,3973.0,3750.0,4113.0,3800.0,3300.0,4429.0,4638
97.4,97.4,5216.0,5200.0,5537.0,5400.0,5000.0,5750.0,4639
91.2,75.8,4110.0,3980.0,4284.0,4000.0,3800.0,4945.0,4640
89.1,43.6,3428.0,3400.0,3473.0,3450.0,3200.0,3800.0,4641
95.0,83.0,3732.0,3600.0,3948.0,3900.0,3500.0,4300.0,4642
95.7,87.0,3458.0,3400.0,3495.0,3500.0,3200.0,3800.0,4643
97.2,94.4,4069.0,4100.0,4136.0,4100.0,3627.0,4845.0,4644
92.2,86.1,4508.0,4250.0,4558.0,4300.0,3880.0,5000.0,4645
100.0,94.1,4459.0,4450.0,4516.0,4450.0,3825.0,5050.0,4646
94.5,75.1,3925.0,3800.0,4004.0,3880.0,3500.0,4370.0,4647
90.2,58.5,3364.0,3375.0,3444.0,3450.0,3200.0,3800.0,4648
96.0,70.0,4085.0,4000.0,4208.0,4000.0,3500.0,4500.0,4649
90.8,78.5,3608.0,3500.0,3646.0,3500.0,3300.0,3875.0,4650
91.5,69.0,3613.0,3600.0,3755.0,3700.0,3500.0,4000.0,4651
91.7,67.5,3861.0,3700.0,3977.0,3850.0,3500.0,4432.0,4652
90.4,35.7,2858.0,2800.0,2925.0,2800.0,2500.0,3300.0,4653
83.8,63.5,3251.0,3350.0,3310.0,3500.0,3000.0,3500.0,4654
94.9,66.7,3378.0,3300.0,3440.0,3340.0,3000.0,3800.0,4655
91.8,63.5,3756.0,3700.0,3926.0,3797.0,3400.0,4050.0,4656
90.9,43.2,3507.0,3450.0,3561.0,3450.0,3128.0,3900.0,4657
87.2,44.7,3558.0,3575.0,3644.0,3650.0,3250.0,4025.0,4658
95.8,50.0,3608.0,3300.0,3797.0,3854.0,3200.0,4500.0,4659
96.6,63.8,3371.0,3300.0,3472.0,3350.0,3000.0,3900.0,4660
96.3,70.4,3417.0,3300.0,3580.0,3650.0,3300.0,3850.0,4661
83.8,53.5,3315.0,3200.0,3433.0,3300.0,3100.0,3650.0,4662
92.5,67.5,3989.0,3710.0,4043.0,3800.0,3500.0,4583.0,4663
95.4,66.2,3529.0,3500.0,3598.0,3600.0,3300.0,3800.0,4664
88.9,56.7,3319.0,3300.0,3401.0,3325.0,3200.0,3650.0,4665
94.7,84.2,2950.0,3000.0,2969.0,3000.0,2800.0,3150.0,4666
91.9,45.6,3230.0,3200.0,3345.0,3245.0,3000.0,3635.0,4667
95.5,63.6,3637.0,3550.0,3657.0,3550.0,3400.0,3764.0,4668
92.4,68.9,3746.0,3600.0,3823.0,3656.0,3300.0,4250.0,4669
87.1,55.7,3849.0,3832.0,3949.0,3832.0,3500.0,4300.0,4670
92.6,48.5,3643.0,3600.0,3719.0,3700.0,3500.0,3850.0,4671
91.5,52.5,3494.0,3240.0,3661.0,3300.0,3000.0,4200.0,4672
100.0,98.4,3582.0,3798.0,3682.0,3799.0,3600.0,3806.0,4673
100.0,100.0,3660.0,3799.0,3744.0,3800.0,3700.0,4000.0,4674
100.0,100.0,4775.0,4700.0,5387.0,5250.0,5000.0,5900.0,4675
90.4,39.8,3639.0,3100.0,3868.0,3300.0,2700.0,3600.0,4676
93.1,54.2,3529.0,3500.0,3586.0,3500.0,3300.0,3854.0,4677
93.5,65.3,3597.0,3500.0,3666.0,3500.0,3345.0,3875.0,4678
100.0,100.0,4202.0,4200.0,4280.0,4200.0,4200.0,4600.0,4679
95.8,53.1,3500.0,3500.0,3577.0,3500.0,3300.0,3740.0,4680
97.0,78.2,3955.0,4000.0,4155.0,4000.0,3700.0,4500.0,4681
95.5,86.5,3661.0,3500.0,3739.0,3590.0,3500.0,4050.0,4682
91.0,75.4,4256.0,4000.0,4370.0,4200.0,3800.0,5000.0,4683
91.3,73.9,4499.0,4000.0,4584.0,4000.0,3765.0,5000.0,4684
100.0,63.2,3473.0,3500.0,3572.0,3500.0,3250.0,3875.0,4685
97.2,93.0,4236.0,4010.0,4337.0,4380.0,3700.0,4800.0,4686
90.3,66.1,3795.0,3700.0,3922.0,3900.0,3600.0,4200.0,4687
94.2,69.6,3832.0,3700.0,3946.0,3800.0,3500.0,4200.0,4688
91.8,86.8,4848.0,4640.0,5009.0,5000.0,4400.0,5600.0,4689
86.0,42.1,3195.0,3000.0,3297.0,3100.0,3000.0,3650.0,4690
93.1,57.4,3636.0,3500.0,3723.0,3528.0,3300.0,4000.0,4691
80.0,40.0,4563.0,4525.0,4625.0,4650.0,4250.0,5000.0,4692
99.3,93.7,3590.0,3600.0,3751.0,3700.0,3500.0,3950.0,4693
100.0,78.3,4417.0,4125.0,4456.0,4125.0,3900.0,4900.0,4694
96.3,66.7,4910.0,4000.0,5043.0,4150.0,3300.0,6100.0,4695
94.9,80.7,4459.0,4000.0,4579.0,4000.0,3600.0,5000.0,4696
90.9,63.6,4443.0,3500.0,4443.0,3500.0,2800.0,5500.0,4697
96.8,92.1,3951.0,3400.0,4050.0,3500.0,3000.0,4425.0,4698
97.1,92.6,5576.0,5100.0,5735.0,5243.0,4400.0,6316.0,4699
90.9,90.9,4620.0,4650.0,4746.0,5000.0,4200.0,5300.0,4700
98.6,93.1,4591.0,4495.0,4764.0,4500.0,4000.0,5400.0,4701
98.0,84.3,4985.0,5000.0,5094.0,5000.0,4480.0,5800.0,4702
94.0,91.0,3984.0,4000.0,4058.0,4000.0,3650.0,4300.0,4703
90.3,22.6,3417.0,3500.0,3417.0,3500.0,3000.0,3500.0,4704
92.2,66.7,3338.0,3200.0,3400.0,3200.0,3000.0,3500.0,4705
95.1,68.6,3609.0,3600.0,3682.0,3630.0,3200.0,4000.0,4706
100.0,100.0,4688.0,4700.0,5306.0,5250.0,5000.0,5800.0,4707
97.4,92.2,3269.0,3250.0,3489.0,3500.0,3250.0,3680.0,4708
98.5,97.0,3371.0,3400.0,3616.0,3600.0,3500.0,3750.0,4709
69.2,15.4,3163.0,3125.0,3238.0,3275.0,3125.0,3350.0,4710
92.6,77.8,5615.0,5350.0,5798.0,5350.0,4225.0,6485.0,4711
93.7,81.1,4904.0,5000.0,4977.0,5000.0,4080.0,5500.0,4712
92.9,47.6,3251.0,3250.0,3409.0,3250.0,3010.0,3750.0,4713
100.0,78.6,3486.0,3500.0,3575.0,3500.0,3100.0,3600.0,4714
97.1,70.6,2845.0,2835.0,2862.0,2887.0,2675.0,3000.0,4715
97.7,81.8,3960.0,4000.0,3974.0,4000.0,3500.0,4200.0,4716
97.6,90.5,4390.0,4200.0,4399.0,4200.0,3880.0,4500.0,4717
97.4,69.8,3107.0,3000.0,3120.0,3000.0,3000.0,3200.0,4718
100.0,95.9,4023.0,4000.0,4237.0,4300.0,3600.0,4630.0,4719
96.2,83.0,4275.0,4000.0,4366.0,4000.0,3600.0,4750.0,4720
94.2,73.9,3329.0,3375.0,3749.0,3740.0,3400.0,4000.0,4721
98.1,84.6,3585.0,3500.0,3702.0,3500.0,3375.0,3800.0,4722
97.1,77.1,3823.0,3925.0,4203.0,4105.0,3650.0,4370.0,4723
92.9,55.4,4083.0,4200.0,4135.0,4200.0,3380.0,4800.0,4724
89.9,47.9,3041.0,3000.0,3148.0,3000.0,2800.0,3400.0,4725
95.7,82.6,4044.0,4090.0,4114.0,4185.0,3750.0,4250.0,4726
95.2,52.4,3060.0,3000.0,3084.0,3000.0,2770.0,3400.0,4727
95.7,47.8,3095.0,3000.0,3242.0,3200.0,3000.0,3500.0,4728
97.9,68.8,3501.0,3500.0,3603.0,3500.0,3400.0,3850.0,4729
100.0,79.2,3774.0,3650.0,3821.0,3750.0,3300.0,4370.0,4730
94.6,57.1,3281.0,3300.0,3443.0,3350.0,3025.0,3925.0,4731
78.6,42.9,3217.0,3150.0,3244.0,3200.0,2600.0,3465.0,4732
92.3,69.2,3921.0,3800.0,4160.0,4000.0,3750.0,4800.0,4733
100.0,100.0,3446.0,3400.0,3685.0,3650.0,3400.0,3859.0,4734
100.0,100.0,3510.0,3400.0,3542.0,3400.0,3364.0,3629.0,4735
98.2,96.3,3485.0,3480.0,3518.0,3500.0,3400.0,3700.0,4736
100.0,83.3,3380.0,3500.0,3380.0,3500.0,3400.0,3500.0,4737
97.9,78.7,3444.0,3400.0,3518.0,3500.0,3200.0,3700.0,4738
96.2,94.2,3436.0,3270.0,3725.0,3650.0,3405.0,4000.0,4739
93.3,48.9,3147.0,3100.0,3387.0,3175.0,2815.0,3650.0,4740
94.7,39.5,3760.0,3600.0,3773.0,3600.0,3350.0,4000.0,4741
86.0,66.7,2497.0,2475.0,2675.0,2550.0,2300.0,2820.0,4742
85.7,38.1,2773.0,2800.0,2876.0,2800.0,2500.0,3000.0,4743
83.9,45.2,2958.0,2500.0,2992.0,2600.0,2500.0,3500.0,4744
91.2,35.3,4127.0,3900.0,4159.0,3921.0,3400.0,5010.0,4745
100.0,37.9,3900.0,3750.0,3940.0,3750.0,3400.0,4600.0,4746
95.0,53.3,3461.0,3500.0,3592.0,3500.0,3200.0,3650.0,4747
89.3,58.9,3579.0,3454.0,3690.0,3600.0,3200.0,4000.0,4748
98.6,89.9,4517.0,5000.0,4530.0,5000.0,4000.0,5000.0,4749
93.7,68.4,3634.0,3480.0,3919.0,3700.0,3400.0,4300.0,4750
94.7,86.0,3636.0,3050.0,3694.0,3100.0,3000.0,4000.0,4751
96.3,86.1,3979.0,3600.0,4057.0,3744.0,3000.0,4583.0,4752
95.8,68.4,4183.0,3800.0,4293.0,3850.0,3440.0,4600.0,4753
97.5,78.7,4596.0,4000.0,4688.0,4000.0,3600.0,5000.0,4754
91.5,70.5,4181.0,3750.0,4290.0,3800.0,3400.0,4500.0,4755
94.7,82.9,4670.0,4000.0,4749.0,4000.0,3660.0,5275.0,4756
93.1,83.9,4548.0,4500.0,4683.0,4542.0,4000.0,5400.0,4757
93.3,93.3,4903.0,5000.0,5064.0,5000.0,4500.0,5416.0,4758
89.9,52.8,3540.0,3360.0,3626.0,3500.0,3200.0,4000.0,4759
90.6,65.6,3711.0,3510.0,3784.0,3510.0,3230.0,4200.0,4760
95.5,91.1,4729.0,4500.0,4804.0,4588.0,4000.0,5600.0,4761
97.0,95.5,5053.0,5000.0,5141.0,5000.0,4500.0,5735.0,4762
100.0,88.2,2879.0,3000.0,2879.0,3000.0,2700.0,3016.0,4763
90.6,22.6,2947.0,2750.0,3051.0,2950.0,2650.0,3300.0,4764
97.3,89.2,3443.0,3500.0,3486.0,3500.0,3450.0,3655.0,4765
94.6,81.7,3059.0,3000.0,3116.0,3000.0,3000.0,3000.0,4766
100.0,50.0,3537.0,3163.0,3854.0,3163.0,2850.0,4466.0,4767
92.1,51.3,3126.0,2900.0,3246.0,2900.0,2750.0,3520.0,4768
88.0,36.0,3125.0,3100.0,3284.0,3185.0,2950.0,3500.0,4769
94.6,82.1,3809.0,3800.0,3901.0,3800.0,3500.0,4150.0,4770
95.2,77.1,4195.0,3950.0,4287.0,4000.0,3725.0,4900.0,4771
96.9,85.4,4581.0,4500.0,4734.0,4500.0,4000.0,5000.0,4772
100.0,95.6,3897.0,3800.0,3982.0,3800.0,3500.0,4070.0,4773
97.7,93.0,3505.0,3300.0,3539.0,3400.0,3100.0,3500.0,4774
99.2,96.2,5018.0,4500.0,5173.0,4500.0,3700.0,5858.0,4775
96.2,85.2,4211.0,4000.0,4362.0,4000.0,3500.0,4800.0,4776
93.8,87.5,6418.0,6300.0,6578.0,6300.0,5250.0,8225.0,4777
94.4,87.3,4250.0,4250.0,4321.0,4471.0,3792.0,5000.0,4778
90.9,75.8,3480.0,3483.0,3654.0,3500.0,3300.0,3850.0,4779
91.1,84.8,3784.0,3600.0,3959.0,3740.0,3600.0,4300.0,4780
97.7,92.0,3596.0,3500.0,3664.0,3540.0,3400.0,3800.0,4781
95.8,89.6,4649.0,4500.0,4847.0,4500.0,4000.0,5000.0,4782
97.0,91.0,4871.0,4800.0,4924.0,4800.0,4200.0,5450.0,4783
90.9,90.9,4485.0,4580.0,4566.0,4583.0,4530.0,4900.0,4784
93.9,88.6,3978.0,3900.0,4069.0,4000.0,3600.0,4400.0,4785
96.6,86.2,3422.0,3500.0,3487.0,3500.0,3200.0,3600.0,4786
95.7,88.6,4247.0,4200.0,4325.0,4200.0,3900.0,4800.0,4787
98.4,95.2,3697.0,3500.0,3763.0,3500.0,3500.0,4000.0,4788
96.3,83.0,3701.0,3600.0,3801.0,3650.0,3500.0,4000.0,4789
94.0,86.1,3845.0,3700.0,4006.0,3800.0,3570.0,4400.0,4790
86.2,46.6,3146.0,3000.0,3182.0,3000.0,2650.0,3675.0,4791
87.0,72.5,3376.0,3250.0,3483.0,3300.0,3053.0,3650.0,4792
96.9,80.8,3463.0,3375.0,3548.0,3500.0,3000.0,3943.0,4793
93.5,88.3,3658.0,3500.0,3720.0,3650.0,3300.0,4000.0,4794
95.5,64.2,3254.0,3300.0,3354.0,3500.0,3000.0,3600.0,4795
82.2,66.7,3724.0,3675.0,3800.0,3675.0,3500.0,4000.0,4796
